2
Energy: 4678/8340
source POD, destination POD, #cores, #slots, successful,
160,72,1,41,0,
160,83,1,41,0,
160,93,1,41,0,
160,107,1,41,0,
160,125,1,41,0,
160,129,1,41,0,
160,130,1,41,0,
50,82,1,41,0,
160,153,1,41,0,
160,158,1,41,0,
160,191,1,41,0,
161,0,1,41,0,
161,24,1,41,0,
161,25,1,41,0,
161,78,1,41,0,
161,104,1,41,0,
161,119,1,41,0,
161,120,1,41,0,
161,127,1,41,0,
161,132,1,41,0,
161,136,1,41,0,
161,148,1,41,0,
161,162,1,41,0,
161,189,1,41,0,
162,22,1,41,0,
162,65,1,41,0,
162,78,1,41,0,
162,117,1,41,0,
162,130,1,41,0,
162,156,1,41,0,
162,173,1,41,0,
162,175,1,41,0,
162,184,1,41,0,
163,3,1,41,0,
163,17,1,41,0,
163,52,1,41,0,
163,55,1,41,0,
163,101,1,41,0,
163,119,1,41,0,
163,123,1,41,0,
163,145,1,41,0,
163,160,1,41,0,
163,171,1,41,0,
163,190,1,41,0,
163,194,1,41,0,
163,199,1,41,0,
164,39,1,41,0,
164,65,1,41,0,
164,158,1,41,0,
164,161,1,41,0,
165,134,1,41,0,
166,4,1,41,0,
166,24,1,41,0,
167,0,1,41,0,
167,5,1,41,0,
167,51,1,41,0,
167,59,1,41,0,
167,63,1,41,0,
167,101,1,41,0,
167,114,1,41,0,
167,145,1,41,0,
167,148,1,41,0,
167,150,1,41,0,
167,161,1,41,0,
168,19,1,41,0,
168,69,1,41,0,
168,123,1,41,0,
168,144,1,41,0,
168,156,1,41,0,
168,195,1,41,0,
169,2,1,41,0,
169,3,1,41,0,
169,40,1,41,0,
169,132,1,41,0,
169,154,1,41,0,
169,184,1,41,0,
170,0,1,41,0,
170,6,1,41,0,
170,20,1,41,0,
170,40,1,41,0,
71,98,1,2,1,
71,138,1,2,1,
71,188,1,2,0,
72,6,1,2,1,
72,41,1,2,1,
72,50,1,2,1,
72,57,1,2,1,
72,79,1,2,1,
72,99,1,2,1,
72,112,1,2,1,
72,121,1,2,1,
141,170,1,2,1,
72,143,1,2,1,
72,149,1,2,1,
72,155,1,2,1,
72,178,1,2,1,
72,196,1,2,1,
73,68,1,2,1,
73,97,1,2,1,
73,115,1,2,1,
73,127,1,2,1,
73,128,1,2,1,
73,130,1,2,1,
73,134,1,2,1,
73,156,1,2,1,
73,164,1,2,1,
73,165,1,2,1,
73,190,1,2,1,
74,21,1,2,1,
74,38,1,2,1,
74,57,1,2,1,
74,150,1,2,1,
75,19,1,2,1,
75,59,1,2,1,
75,69,1,2,1,
75,112,1,2,1,
75,174,1,2,1,
76,7,1,2,1,
76,21,1,2,1,
76,25,1,2,1,
76,74,1,2,1,
76,79,1,2,1,
76,91,1,2,1,
76,96,1,2,1,
76,103,1,2,1,
76,120,1,2,1,
76,123,1,2,1,
76,130,1,2,1,
76,131,1,2,1,
76,182,1,2,1,
76,185,1,2,1,
77,3,1,2,1,
77,16,1,2,1,
77,43,1,2,1,
77,47,1,2,1,
77,54,1,2,1,
77,63,1,2,1,
77,64,1,2,1,
77,118,1,2,1,
77,131,1,2,1,
77,137,1,2,1,
77,156,1,2,1,
78,22,1,2,1,
78,51,1,2,1,
78,90,1,2,1,
78,171,1,2,1,
78,172,1,2,1,
79,27,1,2,1,
31,83,1,2,1,
79,68,1,2,1,
79,75,1,2,1,
79,96,1,2,1,
79,104,1,2,1,
79,121,1,2,1,
79,150,1,2,1,
79,155,1,2,1,
79,189,1,2,1,
79,195,1,2,1,
80,2,1,2,1,
80,14,1,2,1,
80,23,1,2,1,
80,29,1,2,1,
80,35,1,2,1,
80,69,1,2,1,
80,101,1,2,1,
80,109,1,2,1,
80,118,1,2,1,
80,123,1,2,1,
80,130,1,2,1,
80,139,1,2,1,
80,143,1,2,0,
80,172,1,2,0,
81,41,1,2,1,
81,63,1,2,1,
81,71,1,2,1,
81,85,1,2,1,
81,86,1,2,1,
81,98,1,2,1,
81,100,1,2,0,
81,153,1,2,1,
81,177,1,2,1,
81,193,1,2,1,
82,83,1,2,1,
82,93,1,2,1,
83,0,1,2,1,
150,15,1,2,1,
83,48,1,2,1,
83,54,1,2,1,
83,95,1,2,1,
83,100,1,2,1,
83,105,1,2,1,
83,107,1,2,0,
83,109,1,2,1,
83,124,1,2,0,
83,140,1,2,1,
83,151,1,2,1,
120,133,1,2,1,
83,184,1,2,0,
84,22,1,2,1,
84,29,1,2,1,
84,53,1,2,1,
84,61,1,2,1,
84,81,1,2,1,
84,114,1,2,1,
84,139,1,2,1,
84,152,1,2,1,
84,163,1,2,1,
85,2,1,2,1,
85,9,1,2,1,
85,20,1,2,1,
85,29,1,2,1,
85,33,1,2,1,
85,34,1,2,1,
85,72,1,2,1,
85,91,1,2,1,
85,99,1,2,0,
85,114,1,2,0,
85,133,1,2,0,
85,135,1,2,0,
85,180,1,2,1,
85,181,1,2,0,
85,185,1,2,0,
85,189,1,2,0,
11,23,1,2,1,
87,8,1,2,1,
87,25,1,2,1,
87,54,1,2,1,
87,119,1,2,1,
87,184,1,2,1,
88,28,1,2,1,
88,31,1,2,1,
148,80,1,2,0,
88,75,1,2,1,
88,127,1,2,1,
88,130,1,2,1,
89,23,1,2,1,
89,39,1,2,1,
89,48,1,2,1,
89,101,1,2,1,
89,108,1,2,1,
89,128,1,2,1,
89,146,1,2,1,
1,74,1,2,1,
163,189,1,2,1,
89,171,1,2,1,
90,45,1,2,1,
90,161,1,2,1,
91,2,1,2,1,
91,3,1,2,1,
91,14,1,2,1,
91,60,1,2,1,
91,76,1,2,0,
91,81,1,2,0,
91,114,1,2,1,
91,121,1,2,1,
91,137,1,2,0,
91,160,1,2,0,
92,14,1,2,1,
92,53,1,2,1,
92,64,1,2,1,
92,76,1,2,1,
92,83,1,2,0,
92,86,1,2,1,
92,110,1,2,1,
92,116,1,2,1,
92,153,1,2,1,
93,31,1,2,1,
94,44,1,2,1,
94,61,1,2,1,
94,80,1,2,0,
94,103,1,2,1,
94,115,1,2,1,
95,12,1,2,1,
95,59,1,2,1,
95,96,1,2,1,
95,102,1,2,1,
95,105,1,2,1,
170,57,1,41,0,
170,77,1,41,0,
170,78,1,41,0,
170,94,1,41,0,
170,101,1,41,0,
170,109,1,41,0,
170,125,1,41,0,
170,126,1,41,0,
170,159,1,41,0,
171,19,1,41,0,
171,42,1,41,0,
171,58,1,41,0,
171,81,1,41,0,
171,106,1,41,0,
172,41,1,41,0,
172,48,1,41,0,
172,110,1,41,0,
172,135,1,41,0,
172,146,1,41,0,
172,170,1,41,0,
173,29,1,41,0,
174,4,1,41,0,
174,43,1,41,0,
174,47,1,41,0,
174,52,1,41,0,
174,76,1,41,0,
174,98,1,41,0,
174,149,1,41,0,
174,156,1,41,0,
174,193,1,41,0,
174,194,1,41,0,
174,196,1,41,0,
175,4,1,41,0,
175,37,1,41,0,
175,48,1,41,0,
175,64,1,41,0,
175,91,1,41,0,
175,113,1,41,0,
175,119,1,41,0,
175,161,1,41,0,
175,170,1,41,0,
175,199,1,41,0,
72,160,1,41,0,
176,111,1,41,0,
176,132,1,41,0,
176,143,1,41,0,
176,160,1,41,0,
177,2,1,41,0,
177,6,1,41,0,
177,20,1,41,0,
177,26,1,41,0,
177,34,1,41,0,
177,38,1,41,0,
177,64,1,41,0,
177,76,1,41,0,
177,81,1,41,0,
177,152,1,41,0,
178,25,1,41,0,
178,28,1,41,0,
178,159,1,41,0,
178,160,1,41,0,
179,9,1,41,0,
179,27,1,41,0,
179,43,1,41,0,
179,56,1,41,0,
179,62,1,41,0,
179,82,1,41,0,
179,100,1,41,0,
179,140,1,41,0,
179,144,1,41,0,
179,182,1,41,0,
180,9,1,41,0,
180,14,1,41,0,
180,24,1,41,0,
180,25,1,41,0,
180,56,1,41,0,
180,77,1,41,0,
180,127,1,41,0,
180,132,1,41,0,
180,135,1,41,0,
180,165,1,41,0,
180,191,1,41,0,
181,13,1,41,0,
181,52,1,41,0,
181,78,1,41,0,
181,85,1,41,0,
181,108,1,41,0,
181,132,1,41,0,
181,176,1,41,0,
181,180,1,41,0,
181,186,1,41,0,
182,17,1,41,0,
182,110,1,41,0,
182,115,1,41,0,
182,159,1,41,0,
183,1,1,41,0,
183,31,1,41,0,
183,54,1,41,0,
183,67,1,41,0,
184,2,1,41,0,
184,81,1,41,0,
184,85,1,41,0,
184,130,1,41,0,
184,134,1,41,0,
185,3,1,41,0,
185,14,1,41,0,
185,89,1,41,0,
185,123,1,41,0,
185,134,1,41,0,
185,138,1,41,0,
185,151,1,41,0,
185,165,1,41,0,
186,30,1,41,0,
186,33,1,41,0,
186,65,1,41,0,
186,86,1,41,0,
186,99,1,41,0,
186,107,1,41,0,
186,112,1,41,0,
186,125,1,41,0,
186,145,1,41,0,
186,155,1,41,0,
186,165,1,41,0,
186,189,1,41,0,
186,196,1,41,0,
188,4,1,41,0,
188,55,1,41,0,
188,116,1,41,0,
188,171,1,41,0,
188,177,1,41,0,
188,178,1,41,0,
188,190,1,41,0,
188,193,1,41,0,
189,5,1,41,0,
189,19,1,41,0,
189,38,1,41,0,
189,92,1,41,0,
189,108,1,41,0,
189,121,1,41,0,
189,184,1,41,0,
190,5,1,41,0,
190,22,1,41,0,
190,53,1,41,0,
190,59,1,41,0,
190,61,1,41,0,
190,79,1,41,0,
190,84,1,41,0,
190,106,1,41,0,
190,142,1,41,0,
191,2,1,41,0,
191,5,1,41,0,
191,21,1,41,0,
191,49,1,41,0,
191,120,1,41,0,
191,132,1,41,0,
191,137,1,41,0,
191,182,1,41,0,
192,10,1,41,0,
192,34,1,41,0,
192,151,1,41,0,
192,156,1,41,0,
193,153,1,41,0,
193,154,1,41,0,
194,182,1,41,0,
195,1,1,41,0,
195,2,1,41,0,
195,6,1,41,0,
195,48,1,41,0,
195,63,1,41,0,
195,88,1,41,0,
195,103,1,41,0,
195,104,1,41,0,
195,123,1,41,0,
195,125,1,41,0,
195,132,1,41,0,
195,137,1,41,0,
195,151,1,41,0,
195,153,1,41,0,
196,79,1,41,0,
196,105,1,41,0,
196,110,1,41,0,
196,133,1,41,0,
196,138,1,41,0,
196,158,1,41,0,
196,167,1,41,0,
196,168,1,41,0,
196,170,1,41,0,
197,11,1,41,0,
197,28,1,41,0,
198,16,1,41,0,
198,30,1,41,0,
198,47,1,41,0,
198,70,1,41,0,
198,104,1,41,0,
198,113,1,41,0,
198,114,1,41,0,
198,115,1,41,0,
198,137,1,41,0,
198,150,1,41,0,
198,160,1,41,0,
15,23,1,41,0,
198,190,1,41,0,
199,16,1,41,0,
199,23,1,41,0,
199,25,1,41,0,
199,26,1,41,0,
199,31,1,41,0,
199,51,1,41,0,
199,104,1,41,0,
199,113,1,41,0,
199,117,1,41,0,
199,135,1,41,0,
199,145,1,41,0,
199,161,1,41,0,
199,170,1,41,0,
