Energy: 377/2084
source POD, destination POD, #cores, #slots, successful,
42,28,1,17,1,
22,2,1,17,0,
90,73,1,17,1,
87,9,1,17,1,
87,13,1,17,1,
87,32,1,17,1,
72,55,1,17,1,
65,8,1,17,1,
87,74,1,17,1,
87,75,1,17,0,
87,77,1,17,1,
88,17,1,17,1,
25,62,1,17,1,
88,30,1,17,1,
88,40,1,17,1,
30,71,1,17,1,
25,32,1,17,1,
88,92,1,17,1,
89,37,1,17,1,
89,42,1,17,1,
90,1,1,17,1,
90,16,1,17,0,
90,17,1,17,0,
54,68,1,17,1,
57,31,1,17,1,
63,83,1,17,1,
54,72,1,17,1,
54,77,1,17,1,
54,83,1,17,1,
54,89,1,17,1,
54,95,1,17,1,
11,43,1,17,0,
55,63,1,17,1,
56,5,1,17,1,
39,83,1,17,1,
30,39,1,17,1,
70,57,1,17,1,
2,89,1,17,1,
56,40,1,17,1,
56,42,1,17,1,
11,14,1,17,1,
38,36,1,17,1,
62,64,1,17,1,
27,31,1,17,1,
27,46,1,17,1,
75,33,1,17,0,
27,49,1,17,1,
78,10,1,17,1,
43,57,1,17,0,
94,54,1,17,1,
30,63,1,17,1,
30,65,1,17,0,
24,0,1,17,0,
62,38,1,17,1,
67,45,1,17,1,
75,14,1,17,0,
67,72,1,17,1,
6,53,1,17,1,
67,95,1,17,1,
67,98,1,17,1,
68,0,1,17,0,
2,92,1,17,1,
68,32,1,17,1,
68,38,1,17,1,
68,45,1,17,1,
10,77,1,17,1,
44,46,1,17,1,
99,44,1,17,1,
73,97,1,17,1,
68,58,1,17,0,
0,65,1,17,0,
20,7,1,17,1,
68,78,1,17,0,
97,10,1,17,1,
11,38,1,17,1,
36,90,1,17,0,
14,48,1,17,1,
29,0,1,17,0,
69,17,1,17,1,
72,6,1,17,1,
76,47,1,17,1,
72,8,1,17,1,
36,18,1,17,1,
72,27,1,17,1,
97,22,1,17,0,
45,22,1,17,0,
91,6,1,17,0,
40,35,1,17,1,
72,44,1,17,0,
72,47,1,17,0,
72,33,1,17,0,
72,53,1,17,0,
72,54,1,17,0,
47,45,1,17,1,
30,72,1,17,0,
30,77,1,17,0,
30,79,1,17,0,
30,86,1,17,0,
30,88,1,17,0,
54,63,1,17,0,
13,3,1,17,1,
36,5,1,17,1,
47,12,1,17,1,
20,92,1,17,1,
63,7,1,17,1,
36,30,1,17,0,
36,51,1,17,1,
22,34,1,17,0,
9,82,1,17,1,
8,18,1,17,1,
13,89,1,17,1,
36,74,1,17,1,
57,32,1,17,0,
43,64,1,17,0,
36,86,1,17,1,
3,76,1,17,1,
30,43,1,17,0,
36,96,1,17,1,
37,6,1,17,1,
30,97,1,17,0,
57,62,1,17,0,
37,69,1,17,1,
43,99,1,17,0,
56,65,1,17,1,
69,5,1,17,1,
30,36,1,17,0,
82,92,1,17,1,
38,15,1,17,1,
43,37,1,17,0,
38,22,1,17,0,
38,24,1,17,0,
38,26,1,17,0,
38,27,1,17,0,
73,19,1,17,0,
25,56,1,17,1,
38,46,1,17,0,
16,31,1,17,0,
42,74,1,17,1,
43,1,1,17,0,
43,15,1,17,0,
1,40,1,17,1,
43,26,1,17,0,
33,72,1,17,0,
56,79,1,17,0,
43,36,1,17,0,
38,20,1,17,0,
35,4,1,17,1,
47,19,1,17,0,
13,97,1,17,1,
30,50,1,17,0,
36,81,1,17,0,
42,20,1,17,1,
35,52,1,17,1,
43,75,1,17,0,
14,56,1,17,0,
87,68,1,17,0,
11,39,1,17,1,
77,27,1,17,0,
86,59,1,17,1,
38,12,1,17,0,
44,4,1,17,1,
44,15,1,17,1,
62,5,1,17,1,
43,33,1,17,0,
68,48,1,17,0,
63,99,1,17,0,
0,81,1,17,0,
16,99,1,17,0,
44,83,1,17,1,
44,97,1,17,1,
45,0,1,17,0,
45,11,1,17,1,
72,32,1,17,0,
4,61,1,17,1,
9,34,1,17,1,
73,83,1,17,0,
25,15,1,17,1,
9,64,1,17,0,
25,21,1,17,1,
69,73,1,17,0,
60,8,1,17,0,
38,43,1,17,0,
90,49,1,17,0,
88,29,1,17,1,
7,85,1,2,1,
10,7,1,2,1,
2,88,1,2,1,
91,49,1,2,1,
91,90,1,2,1,
98,31,1,2,1,
98,35,1,2,1,
0,19,1,5,0,
84,72,1,5,1,
0,22,1,5,0,
0,28,1,5,0,
0,35,1,5,0,
0,40,1,5,0,
1,53,1,5,1,
74,47,1,5,1,
2,78,1,5,1,
3,13,1,5,1,
4,28,1,5,1,
4,51,1,5,1,
4,55,1,5,1,
4,69,1,5,1,
4,81,1,5,1,
4,89,1,5,1,
6,25,1,5,1,
6,42,1,5,1,
6,90,1,5,1,
7,54,1,5,1,
7,67,1,5,1,
47,61,1,17,1,
28,85,1,17,1,
47,84,1,17,1,
94,97,1,17,1,
47,89,1,17,0,
24,58,1,17,1,
8,27,1,17,0,
48,15,1,17,1,
48,22,1,17,0,
24,49,1,17,1,
48,64,1,17,1,
73,15,1,17,0,
29,23,1,17,1,
48,85,1,17,1,
72,34,1,17,0,
67,80,1,17,1,
16,0,1,17,0,
34,68,1,17,0,
49,9,1,17,0,
49,15,1,17,1,
66,55,1,17,1,
50,12,1,17,1,
50,14,1,17,1,
99,32,1,17,0,
77,2,1,17,0,
50,42,1,17,0,
50,44,1,17,0,
50,54,1,17,0,
84,49,1,17,1,
65,37,1,17,1,
50,65,1,17,0,
52,22,1,17,0,
50,89,1,17,0,
50,90,1,17,0,
38,61,1,17,0,
24,89,1,17,0,
51,46,1,17,1,
51,59,1,17,1,
51,67,1,17,1,
57,90,1,17,0,
52,18,1,17,1,
7,8,1,17,0,
50,79,1,17,0,
14,59,1,17,1,
57,34,1,17,0,
24,62,1,17,1,
63,52,1,17,0,
63,59,1,17,1,
54,71,1,17,0,
88,70,1,17,1,
43,83,1,17,0,
65,17,1,17,0,
65,20,1,17,0,
37,67,1,17,1,
50,0,1,17,0,
99,81,1,17,0,
50,59,1,17,0,
39,43,1,17,0,
2,96,1,17,0,
14,57,1,17,0,
33,94,1,17,1,
42,34,1,17,1,
10,96,1,17,1,
65,63,1,17,0,
65,70,1,17,1,
28,98,1,17,1,
19,0,1,17,0,
66,7,1,17,0,
32,38,1,17,0,
60,7,1,17,1,
66,11,1,17,0,
30,90,1,17,0,
31,51,1,17,1,
71,29,1,17,1,
88,69,1,17,1,
30,93,1,17,0,
18,32,1,17,1,
31,93,1,17,1,
31,99,1,17,0,
32,98,1,17,1,
32,24,1,17,1,
32,33,1,17,1,
33,74,1,17,1,
32,47,1,17,0,
32,81,1,17,1,
32,84,1,17,0,
32,86,1,17,0,
86,30,1,17,0,
33,17,1,17,0,
33,31,1,17,1,
86,6,1,17,0,
4,20,1,17,0,
33,47,1,17,0,
33,48,1,17,0,
84,67,1,17,1,
33,55,1,17,0,
37,25,1,17,1,
33,65,1,17,0,
43,30,1,17,0,
90,86,1,17,0,
33,81,1,17,0,
2,15,1,17,0,
13,43,1,17,0,
65,45,1,17,1,
27,82,1,17,0,
34,14,1,17,1,
34,15,1,17,1,
4,82,1,17,0,
71,82,1,17,1,
34,67,1,17,0,
49,6,1,17,0,
34,91,1,17,0,
34,92,1,17,1,
22,82,1,17,0,
44,78,1,17,0,
16,83,1,17,0,
73,38,1,17,0,
12,4,1,17,0,
12,28,1,17,1,
44,21,1,17,0,
1,82,1,17,1,
12,54,1,17,0,
20,80,1,5,1,
54,67,1,5,1,
56,49,1,5,1,
56,69,1,5,1,
56,84,1,5,1,
57,5,1,5,1,
57,40,1,5,1,
57,51,1,5,1,
60,25,1,5,1,
60,58,1,5,1,
61,65,1,5,1,
44,80,1,5,1,
62,17,1,5,1,
62,24,1,5,1,
62,25,1,5,1,
84,83,1,5,1,
40,11,1,5,1,
86,99,1,5,1,
87,38,1,5,1,
13,71,1,17,0,
13,73,1,17,0,
13,77,1,17,1,
14,2,1,17,0,
36,70,1,17,0,
13,93,1,17,1,
18,38,1,17,0,
13,81,1,17,1,
75,37,1,17,0,
14,3,1,17,1,
16,17,1,17,0,
14,24,1,17,0,
54,4,1,17,0,
14,26,1,17,0,
14,36,1,17,0,
14,42,1,17,0,
14,43,1,17,0,
14,45,1,17,0,
13,8,1,17,0,
98,59,1,17,1,
14,51,1,17,0,
9,8,1,17,0,
69,18,1,17,0,
69,21,1,17,1,
11,35,1,17,1,
69,46,1,17,0,
69,55,1,17,0,
69,56,1,17,0,
69,58,1,17,0,
69,59,1,17,0,
51,70,1,17,1,
69,67,1,17,0,
15,42,1,17,0,
22,98,1,17,0,
25,93,1,17,1,
69,84,1,17,0,
69,96,1,17,0,
69,97,1,17,0,
70,45,1,17,0,
70,48,1,17,1,
56,34,1,17,0,
70,60,1,17,0,
70,98,1,17,0,
71,1,1,17,0,
71,4,1,17,0,
71,14,1,17,0,
18,86,1,17,1,
30,94,1,17,0,
71,44,1,17,0,
62,57,1,17,0,
71,55,1,17,0,
98,20,1,17,0,
71,63,1,17,0,
71,73,1,17,0,
65,59,1,17,1,
34,50,1,17,0,
71,97,1,17,0,
69,72,1,17,0,
2,71,1,17,0,
27,54,1,17,0,
13,34,1,17,0,
35,81,1,17,1,
35,82,1,17,1,
38,66,1,17,0,
29,57,1,17,0,
66,23,1,17,0,
69,62,1,17,0,
97,20,1,17,0,
66,61,1,17,0,
66,64,1,17,0,
48,77,1,17,1,
40,54,1,17,0,
87,51,1,17,1,
72,61,1,17,0,
72,63,1,17,0,
54,66,1,17,0,
73,2,1,17,0,
73,4,1,17,0,
48,73,1,17,0,
66,8,1,17,0,
77,85,1,17,1,
97,2,1,17,0,
10,20,1,17,1,
11,97,1,17,0,
73,42,1,17,0,
73,44,1,17,0,
86,20,1,17,1,
73,66,1,17,0,
66,5,1,17,0,
78,55,1,17,1,
76,32,1,17,0,
27,48,1,17,0,
57,19,1,17,0,
79,12,1,17,1,
79,48,1,17,1,
79,84,1,17,1,
80,2,1,17,0,
98,62,1,17,0,
80,14,1,17,0,
72,26,1,17,0,
25,17,1,17,1,
8,73,1,17,0,
72,0,1,5,0,
65,50,1,5,1,
91,87,1,5,1,
65,94,1,5,1,
66,13,1,5,1,
66,28,1,5,1,
66,35,1,5,1,
66,88,1,5,1,
67,28,1,5,1,
67,32,1,5,1,
67,35,1,5,1,
67,82,1,5,1,
68,8,1,5,1,
68,19,1,5,1,
68,72,1,5,1,
69,49,1,5,1,
69,53,1,5,1,
69,60,1,5,1,
69,65,1,5,1,
70,0,1,5,0,
70,38,1,5,1,
71,0,1,5,0,
71,46,1,5,1,
17,84,1,5,1,
64,16,1,5,1,
72,25,1,5,1,
91,65,1,17,0,
91,80,1,17,0,
91,85,1,17,0,
0,23,1,17,0,
92,42,1,17,1,
92,50,1,17,0,
92,97,1,17,0,
29,66,1,17,0,
93,83,1,17,1,
27,57,1,17,0,
94,25,1,17,0,
94,37,1,17,1,
30,54,1,17,0,
76,40,1,17,1,
12,70,1,17,0,
38,1,1,17,0,
95,0,1,17,0,
95,2,1,17,0,
95,13,1,17,0,
7,63,1,17,1,
95,31,1,17,1,
95,35,1,17,1,
95,36,1,17,0,
24,95,1,17,0,
99,24,1,17,0,
20,22,1,17,0,
95,70,1,17,0,
84,22,1,17,0,
95,78,1,17,1,
95,82,1,17,0,
95,85,1,17,1,
95,89,1,17,0,
6,18,1,17,0,
96,18,1,17,1,
96,22,1,17,0,
8,52,1,17,0,
84,54,1,17,0,
20,73,1,17,0,
68,96,1,17,0,
93,36,1,17,0,
49,53,1,17,1,
72,31,1,17,0,
97,28,1,17,0,
16,13,1,17,0,
97,40,1,17,0,
97,50,1,17,0,
97,64,1,17,0,
22,68,1,17,0,
97,74,1,17,0,
36,53,1,17,0,
73,67,1,17,0,
98,1,1,17,0,
98,2,1,17,0,
98,7,1,17,0,
98,8,1,17,0,
98,10,1,17,0,
98,12,1,17,0,
98,15,1,17,0,
25,83,1,5,1,
48,40,1,5,1,
27,26,1,5,1,
27,41,1,5,1,
27,63,1,5,1,
27,86,1,5,1,
27,89,1,5,1,
28,15,1,5,1,
28,24,1,5,1,
28,69,1,5,1,
28,72,1,5,1,
28,88,1,5,1,
29,51,1,5,1,
29,78,1,5,1,
30,10,1,5,1,
30,24,1,5,1,
30,25,1,5,1,
32,68,1,5,1,
32,94,1,5,1,
32,97,1,5,1,
33,12,1,5,1,
0,21,1,5,0,
33,76,1,5,1,
33,91,1,5,1,
34,25,1,5,1,
34,70,1,5,1,
71,61,1,5,1,
9,41,1,5,1,
36,49,1,5,1,
36,82,1,5,1,
36,92,1,5,1,
37,33,1,5,1,
38,65,1,5,1,
38,75,1,5,1,
38,83,1,5,1,
17,73,1,5,1,
39,9,1,5,1,
85,86,1,5,1,
74,59,1,5,1,
41,46,1,5,1,
41,49,1,5,1,
41,85,1,5,1,
42,10,1,5,1,
42,15,1,5,1,
42,17,1,5,1,
42,27,1,5,1,
42,40,1,5,1,
42,59,1,5,1,
42,61,1,5,1,
42,92,1,5,1,
71,57,1,17,0,
98,27,1,17,0,
8,65,1,17,0,
98,45,1,17,0,
98,54,1,17,0,
6,89,1,17,0,
80,6,1,17,0,
8,9,1,17,0,
98,76,1,17,0,
48,97,1,17,0,
75,30,1,17,0,
98,93,1,17,0,
99,2,1,17,0,
6,4,1,17,0,
99,12,1,17,0,
95,63,1,17,0,
99,29,1,17,0,
47,95,1,17,0,
23,73,1,17,0,
99,42,1,17,0,
20,83,1,5,1,
20,86,1,5,1,
20,93,1,5,1,
22,10,1,5,1,
22,31,1,5,1,
22,38,1,5,1,
22,42,1,5,1,
22,52,1,5,1,
23,29,1,5,1,
23,64,1,5,1,
25,45,1,5,1,
42,95,1,5,1,
43,18,1,5,1,
43,63,1,5,1,
43,84,1,5,1,
44,1,1,5,1,
44,13,1,5,1,
44,14,1,5,1,
44,16,1,5,1,
44,32,1,5,1,
44,72,1,5,1,
44,77,1,5,0,
62,1,1,5,1,
45,59,1,5,1,
45,72,1,5,1,
45,86,1,5,1,
46,57,1,5,1,
46,79,1,5,1,
47,1,1,5,1,
47,48,1,5,1,
2,18,1,5,1,
47,67,1,5,1,
47,76,1,5,1,
48,18,1,5,1,
48,23,1,5,1,
48,27,1,5,0,
48,37,1,5,0,
90,82,1,5,1,
27,23,1,5,1,
34,99,1,5,1,
75,3,1,5,1,
50,25,1,5,1,
50,70,1,5,1,
51,7,1,5,1,
52,51,1,5,1,
52,89,1,5,1,
52,96,1,5,1,
54,1,1,5,1,
45,44,1,17,0,
99,48,1,17,0,
81,41,1,17,1,
72,7,1,17,0,
99,65,1,17,0,
20,28,1,17,0,
99,80,1,17,0,
50,9,1,17,0,
99,88,1,17,0,
46,3,1,17,1,
4,33,1,41,0,
6,93,1,41,0,
7,68,1,41,0,
9,56,1,41,0,
8,7,1,5,1,
8,14,1,5,1,
8,15,1,5,1,
8,61,1,5,1,
8,71,1,5,1,
9,1,1,5,1,
9,6,1,5,1,
35,3,1,5,1,
99,0,1,5,0,
10,24,1,5,1,
10,30,1,5,1,
45,68,1,17,0,
45,74,1,17,1,
6,51,1,17,0,
45,89,1,17,0,
45,95,1,17,0,
46,0,1,17,0,
46,2,1,17,0,
17,80,1,17,1,
46,9,1,17,0,
46,35,1,17,0,
46,51,1,17,1,
14,82,1,17,0,
47,11,1,17,0,
13,42,1,17,0,
14,86,1,17,0,
27,30,1,17,0,
47,32,1,17,0,
33,64,1,17,0,
47,51,1,17,0,
47,54,1,17,0,
4,13,1,17,0,
10,21,1,41,0,
11,12,1,41,0,
12,66,1,41,0,
18,81,1,41,0,
22,1,1,41,0,
22,23,1,41,0,
24,67,1,41,0,
25,75,1,41,0,
28,1,1,41,0,
28,94,1,41,0,
31,98,1,41,0,
32,75,1,41,0,
32,80,1,41,0,
34,12,1,41,0,
43,41,1,41,0,
43,61,1,41,0,
43,66,1,41,0,
44,79,1,41,0,
44,95,1,41,0,
46,36,1,41,0,
47,86,1,41,0,
49,51,1,41,0,
50,83,1,41,0,
57,96,1,41,0,
61,34,1,41,0,
62,7,1,41,0,
62,53,1,41,0,
62,70,1,41,0,
67,50,1,41,0,
12,59,1,17,1,
94,77,1,17,1,
12,83,1,17,0,
12,89,1,17,0,
44,3,1,17,0,
97,33,1,17,0,
13,1,1,17,0,
17,30,1,17,0,
14,47,1,17,0,
13,17,1,17,0,
75,94,1,17,0,
35,79,1,17,0,
36,9,1,17,0,
33,90,1,17,0,
13,54,1,17,0,
8,17,1,17,0,
13,65,1,17,0,
16,41,1,17,0,
2,19,1,2,1,
10,19,1,2,1,
3,8,1,2,1,
4,57,1,2,1,
6,11,1,2,1,
13,78,1,5,1,
13,95,1,5,1,
14,38,1,5,1,
56,71,1,17,0,
99,76,1,17,0,
56,87,1,17,0,
22,27,1,17,0,
79,7,1,17,1,
65,44,1,17,0,
57,28,1,17,0,
54,70,1,17,0,
24,53,1,17,0,
50,22,1,17,0,
63,50,1,17,0,
24,64,1,17,0,
24,74,1,17,0,
54,55,1,17,0,
24,94,1,17,0,
97,11,1,17,0,
14,97,1,17,0,
10,39,1,5,1,
10,65,1,5,1,
10,90,1,5,1,
11,67,1,5,1,
97,55,1,5,1,
12,24,1,5,1,
13,26,1,5,1,
13,53,1,5,1,
13,60,1,5,1,
13,69,1,5,0,
25,64,1,17,0,
25,73,1,17,0,
69,74,1,17,0,
26,41,1,17,1,
27,12,1,17,0,
27,18,1,17,0,
14,46,1,5,1,
14,61,1,5,1,
15,50,1,5,0,
16,39,1,5,1,
16,74,1,5,1,
16,76,1,5,1,
16,98,1,5,1,
17,70,1,5,1,
38,98,1,5,1,
48,53,1,5,0,
18,15,1,5,0,
19,16,1,5,1,
19,36,1,5,1,
19,54,1,5,1,
19,90,1,5,0,
20,10,1,5,1,
20,19,1,5,0,
20,25,1,5,1,
11,70,1,5,1,
72,14,1,41,0,
72,60,1,41,0,
73,62,1,41,0,
73,90,1,41,0,
87,48,1,41,0,
90,4,1,41,0,
94,69,1,41,0,
