src,dst,spec,used_slot,tfk_slot
69,96,9.0,3,2.0
70,1,55.0,7,6.0
70,15,25.0,2,1.0
70,21,76.0,4,3.0
70,29,23.0,2,1.0
70,43,15.0,3,2.0
70,49,27.0,7,6.0
70,54,66.0,4,3.0
70,59,10.0,3,2.0
70,68,40.0,2,1.0
70,82,43.0,2,1.0
71,13,37.0,3,2.0
71,54,31.0,6,5.0
71,62,57.0,3,2.0
71,81,47.0,7,6.0
72,0,11.0,4,3.0
72,20,52.0,2,1.0
72,37,0.0,2,1.0
72,39,41.0,5,4.0
72,53,75.0,5,4.0
72,55,2.0,5,4.0
72,57,9.0,2,1.0
72,80,68.0,7,6.0
72,83,58.0,7,6.0
72,97,48.0,4,3.0
73,19,48.0,2,1.0
73,29,20.0,3,2.0
73,30,63.0,7,6.0
73,36,76.0,4,3.0
73,87,5.0,4,3.0
73,93,51.0,4,3.0
74,9,26.0,2,1.0
74,61,10.0,7,6.0
74,78,51.0,5,4.0
74,88,0.0,2,1.0
75,0,61.0,2,1.0
75,11,32.0,2,1.0
75,23,45.0,8,7.0
75,27,0.0,2,1.0
75,33,53.0,7,6.0
75,41,63.0,5,4.0
75,54,14.0,5,4.0
75,82,73.0,3,2.0
75,88,76.0,2,1.0
75,96,12.0,2,1.0
76,13,72.0,6,5.0
76,22,30.0,2,1.0
76,38,33.0,3,2.0
76,44,11.0,5,4.0
76,47,69.0,2,1.0
76,48,0.0,6,5.0
76,65,36.0,7,6.0
76,74,7.99999999999,2,1.0
76,81,24.0,2,1.0
76,82,55.0,2,1.0
76,94,16.0,6,5.0
77,14,17.0,6,5.0
77,15,47.0,3,2.0
77,23,63.0,6,5.0
77,29,43.0,3,2.0
77,30,12.0,2,1.0
77,38,50.0,2,1.0
77,44,31.0,2,1.0
77,62,0.0,2,1.0
77,69,2.0,4,3.0
77,73,60.0,3,2.0
77,97,27.0,3,2.0
78,5,63.0,2,1.0
78,35,20.0,5,4.0
78,53,38.0,2,1.0
78,54,0.0,2,1.0
78,67,42.0,3,2.0
78,84,33.0,5,4.0
78,93,45.0,6,5.0
78,96,58.0,4,3.0
79,11,0.0,2,1.0
79,17,48.0,2,1.0
79,37,2.0,2,1.0
79,42,40.0,5,4.0
79,45,26.0,2,1.0
79,55,73.0,7,6.0
79,61,28.0,3,2.0
79,84,53.0,7,6.0
79,88,20.0,6,5.0
79,99,37.0,3,2.0
80,8,75.0,5,4.0
80,42,2.0,4,3.0
80,81,36.0,4,3.0
80,89,28.0,2,1.0
80,92,43.0,2,1.0
81,16,64.0,6,5.0
81,21,58.0,5,4.0
81,47,31.0,2,1.0
81,65,33.0,3,2.0
81,90,0.0,5,4.0
81,92,9.0,2,1.0
81,95,5.0,2,1.0
82,12,15.0,4,3.0
82,36,4.99999999999,5,4.0
82,37,38.0,3,2.0
82,44,45.0,2,1.0
82,45,57.0,4,3.0
82,58,34.0,2,1.0
82,66,53.0,2,1.0
82,75,2.99999999999,2,1.0
82,81,28.0,2,1.0
82,83,68.0,5,4.0
82,94,61.0,3,2.0
82,99,64.0,2,1.0
83,89,18.0,6,5.0
84,11,74.0,6,5.0
84,26,67.0,7,6.0
84,54,29.0,2,1.0
84,66,31.0,2,1.0
85,34,18.0,6,5.0
85,38,0.0,3,2.0
85,49,72.0,8,7.0
85,84,42.0,5,4.0
86,5,68.0,8,7.0
86,7,48.0,2,1.0
86,8,40.0,5,4.0
86,9,7.0,2,1.0
86,18,9.0,2,1.0
86,44,63.0,5,4.0
86,52,76.0,4,3.0
86,64,0.0,2,1.0
86,69,45.0,2,1.0
86,71,55.0,2,1.0
86,72,22.0,5,4.0
86,78,11.0,5,4.0
86,79,16.0,2,1.0
86,83,50.0,4,3.0
86,85,27.0,4,3.0
86,97,33.0,2,1.0
87,0,16.0,2,1.0
87,6,48.0,4,3.0
87,8,14.0,2,1.0
87,11,57.0,6,5.0
87,24,21.0,6,5.0
87,29,52.0,5,4.0
87,39,10.0,2,1.0
87,46,73.0,3,2.0
87,56,76.0,4,3.0
87,59,27.0,6,5.0
87,60,65.0,6,5.0
87,72,33.0,3,2.0
87,79,45.0,3,2.0
87,82,12.0,2,1.0
87,85,63.0,2,1.0
88,2,13.0,5,4.0
88,5,48.0,6,5.0
88,7,43.0,5,4.0
88,12,11.0,2,1.0
88,39,28.0,8,7.0
88,40,73.0,2,1.0
88,45,8.0,3,2.0
88,53,59.0,2,1.0
88,57,5.0,3,2.0
88,77,54.0,4,3.0
88,80,18.0,2,1.0
88,81,26.0,2,1.0
88,82,41.0,2,1.0
88,87,71.0,2,1.0
89,15,14.0,4,3.0
89,22,75.0,3,2.0
89,32,34.0,2,1.0
89,38,3.0,4,3.0
89,54,50.0,8,7.0
89,65,64.0,5,4.0
89,77,69.0,4,3.0
89,96,47.0,2,1.0
89,99,31.0,3,2.0
90,8,27.0,5,4.0
91,18,61.0,6,5.0
91,61,45.0,4,3.0
91,87,41.0,3,2.0
92,5,32.0,2,1.0
92,6,45.0,3,2.0
92,11,36.0,4,3.0
92,12,19.0,3,2.0
92,23,11.0,6,5.0
92,33,41.0,2,1.0
92,37,66.0,9,8.0
92,38,22.0,5,4.0
92,58,17.0,2,1.0
92,62,75.0,3,2.0
92,67,52.0,4,3.0
92,80,59.0,6,5.0
92,84,0.0,2,1.0
92,93,78.0,2,1.0
93,1,41.0,2,1.0
93,8,4.0,2,1.0
93,22,55.0,5,4.0
93,24,19.0,2,1.0
93,33,60.0,8,7.0
93,39,6.0,3,2.0
93,49,43.0,2,1.0
93,71,2.0,2,1.0
93,74,68.0,10,9.0
93,78,28.0,5,4.0
93,89,0.0,2,1.0
94,1,52.0,3,2.0
94,6,2.0,3,2.0
94,8,33.0,7,6.0
94,11,22.0,6,5.0
94,67,10.0,5,4.0
94,89,40.0,7,6.0
94,95,67.0,9,8.0
94,98,47.0,5,4.0
95,26,30.0,5,4.0
96,28,52.0,6,5.0
96,38,64.0,3,2.0
96,51,68.0,3,2.0
96,52,18.0,2,1.0
96,57,14.0,4,3.0
96,70,62.0,2,1.0
96,73,26.0,7,6.0
96,75,20.0,6,5.0
96,79,4.0,5,4.0
96,89,78.0,2,1.0
96,90,33.0,5,4.0
96,97,71.0,7,6.0
97,57,2.0,3,2.0
98,1,75.0,5,4.0
98,5,21.0,4,3.0
98,11,52.0,2,1.0
98,14,59.0,7,6.0
98,17,66.0,4,3.0
98,19,7.0,2,1.0
98,21,13.0,2,1.0
98,23,54.0,5,4.0
98,29,4.0,2,1.0
98,35,40.0,5,4.0
98,42,9.0,4,3.0
98,65,70.0,5,4.0
98,95,0.0,4,3.0
98,96,45.0,2,1.0
99,11,34.0,2,1.0
99,13,67.0,5,4.0
99,29,17.0,3,2.0
99,46,25.0,4,3.0
99,49,53.0,5,4.0
99,62,61.0,3,2.0
99,63,0.0,2,1.0
99,70,51.0,2,1.0
99,83,42.0,8,7.0
99,85,40.0,2,1.0
99,86,58.0,3,2.0
99,91,72.0,8,7.0
